Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,130.7,126.1,121.1,116,110.8,125.3,100,94.6,89.4,84.2,79.3,74.7,70.4,66.5,62.8,59.4,56.1,53,50,47.1,44.2,41.5,38.9,36.5,34.3,32.3,30.4,28.6,27,25.5,24,22.7,21.5,20.4,19.4,18.4,17.5,16.7,15.9,15.2,14.5,13.9,13.3,12.7,12.2,11.7,11.2,10.8,10.4,..
El Salvador,SLV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,134.926,136.196,137.377,137.857,139.006,140.818,139.778,137.541,132.445,127.222,125.271,124.557,124.131,124.275,124.308,122.894,121.607,118.084,117.986,120.145,120.459,118.918,114.299,113.217,107.942,103.66,99.147,92.223,87.169,84.379,82.503,80.687,79.6,76.57,74.71,72.868,71.791,71.399,70.592,69.863,69.315,65.059,61.093,57.857,57.724,56.865,56.143,54.881,54.23,..
El Salvador,SLV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,..,..
El Salvador,SLV,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..,..,44,42,42,21,31,55,50,53,63,64,80,61,60,79,90,99,96,97,99,94,99,92,81,94,90,89,96,99,98,91,89,89,93,92,94,94,98,92,89,96,89,97,95,96,..
El Salvador,SLV,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,99,75,81,94,90,89,96,99,98,91,89,89,92,92,94,94,98,92,89,96,89,97,95,96,..
El Salvador,SLV,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,45,44,43,46,41,71,51,48,63,73,98,54,55,86,80,93,94,98,99,94,97,95,93,90,93,99,98,99,95,91,92,89,93,94,96,97,98,89,87,96,84,97,80,99,..
El Salvador,SLV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.84342813,7.88604879,7.88565731,7.77182293,8.1302166,9.20057869,8.69338894,8.47836304,8.49585915,8.83749676,8.90416241,8.87645435,8.60625362,9.05235958,8.5989418,8.75833225,8.71456337,8.42286873,8.322752,8.80846119,8.95105076,10.12668991,9.84079742,..,..
El Salvador,SLV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,155.5260162,162.3045654,166.8116455,171.5901337,185.8340454,225.1741791,231.7341003,239.996872,253.4541321,257.1931763,270.6941834,295.6424255,301.0371094,324.2802734,315.2316895,331.9672546,339.9787598,338.6074219,348.1881714,380.533844,357.7879944,470.1402588,501.2441101,..,..
El Salvador,SLV,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.51374672,58.40935218,58.45451621,56.13082946,56.57850495,56.17032901,56.53012246,56.71359578,56.82803551,56.97400919,56.56787683,56.16722863,57.81288847,58.5840417,56.92351106,59.03756,58.54754604,58.39922162,58.01880377,58.21689852,58.32826487,58.22568169,58.06581985,60.43028268,59.57755139,59.97627446,59.74451715,61.14475021,60.86294657,61.17738953,63.17091755,63.46875545,63.65639315,..
El Salvador,SLV,Urban population,SP.URB.TOTL,1712088,1770772,1830830,1892765,1952822,2002263,2039036,2085985,2148536,2214758,2284702,2356337,2429807,2506158,2583464,2660661,2736219,2810399,2910180,3011575,3110859,3208465,3304349,3399091,3451175,3501356,3548847,3592817,3632812,3669274,3702319,3732662,3772607,3839336,3905374,3971790,4039277,4107796,4176621,4244674,4310022,4371626,4428696,4479692,4526487,4578993,4636661,4695606,4757015,..
El Salvador,SLV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,3.73,6.79,13.34,..,..,..,..,16.95,8.63,..,9.37,8.35,9.96,7.53,7.88,9.94,7.68,7.65,7.68,7.98,7.1,7.3,6.96,6.96,6.2,6.9,6.8,7.22,6.57,6.41,5.88,7.33,4.893,4.297,3.843,3.693,4.154,3.998,4.418,4.385,4.006,4.17,5.008,4.327,2.999,2.992,..
El Salvador,SLV,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,..
El Salvador,SLV,Trade (% of GDP),NE.TRD.GNFS.ZS,71.2629731,72.36070952,75.63807687,69.79628576,74.11278522,67.40646419,60.26649248,51.24774023,54.39780104,50.29067505,52.21053821,53.71412272,45.0946222,38.09570441,36.92829582,49.61562778,47.75343093,48.67524582,53.52729049,55.14864864,59.36075434,55.28185673,63.55709275,60.87229075,60.99048962,68.7100889,65.89073854,65.91909078,68.23698248,69.78226418,69.71581168,73.45556751,77.62105603,80.66597394,66.07119117,73.53728767,79.2766437,77.64857162,80.45119449,78.10442575,76.56027074,72.81909337,74.30465119,75.63361689,76.0420131,66.45950695,81.84507598,88.15474233,80.9228819,..
El Salvador,SLV,Surface area (sq. km),AG.SRF.TOTL.K2,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,..,..
El Salvador,SLV,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.95,27.407,27.36,27.55,28.93,27.214,25.91,26.025,25.352,28.504,28.541,28.225,28.398,27.149,27.94,25.169,26.152,23.462,21.518,21.572
El Salvador,SLV,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.41189,..,89.19182,89.5926,91.13224,93.11135,..,94.36592,94.78403,94.15772,94.4002,94.37584,94.46109,94.08134,93.22315,90.57777,88.23495,85.79246,84.4549,80.23355,80.99537,..,..,..,..,..,..
El Salvador,SLV,Rural population,SP.RUR.TOTL,2408361,2439538,2470426,2501349,2527566,2538119,2531563,2536492,2558831,2583245,2610004,2636432,2662634,2689675,2715515,2739065,2758858,2775210,2749777,2702554,2651272,2596821,2540229,2481690,2462725,2442010,2419213,2393814,2365787,2335397,2303259,2269657,2237217,2189961,2142905,2096459,2050850,2006179,1962218,1918281,1873654,1829174,1784837,1740115,1695831,1655680,1619121,1584713,1552609,..
El Salvador,SLV,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.870225966,..,-0.690760374,..,-0.803453267,..,-0.566521049,-0.51685524,-0.490908056,-0.505208492,-0.691741586,-0.722936034,-0.694341421,-0.783321619,-0.865749896,-0.751709402,-0.728603363,-0.637214184,-0.469334871,-0.61680752,-0.757978737,-0.87329191,-0.930314422,-0.866013646,-0.777085423,-0.866383195,-0.74221772,-0.369357318,..
El Salvador,SLV,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,564,564,564,547,547,547,547,547,547,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.832,47.617,55.184,56.412,56.6,55.297,54.709,48.863,57.913,59.074,59.788,60.341,60.991,61.538,61.745,61.767,61.926,61.992,62.442,63.026,63.662,64.54,65.249,65.969,66.634,67.102,67.436,67.835,68.204,68.245,68.167,68.79,69.299,69.493,69.676,69.885,70.321,70.722,70.878,70.942,70.915,71.215,71.583,71.496,71.639,69.971,67.858,71.206,72.602,..
Guatemala,GTM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,145.9,165.1,136.3,131.6,126.9,122.3,117.7,135.7,108.8,104.5,100.2,96,91.9,87.9,84.1,80.4,76.8,73.4,70.2,67.1,64.2,61.5,58.9,56.5,54.2,52.1,50,48,46.1,44.3,42.6,41,39.3,37.8,36.2,34.8,33.3,32,30.7,29.4,28.3,27.2,26.3,25.4,24.5,23.7,22.8,22.1,21.4,..
Guatemala,GTM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,142.237,141.303,142.316,142.124,142.203,142.232,137.005,133.632,132.115,124.909,123.79,120.934,119.484,123.285,122.346,121.408,119.622,117.815,117.834,118.427,119.248,118.582,116.448,116.107,113.547,112.864,110.035,106.861,103.297,99.423,96.673,94.264,94.584,94.013,93.596,93.44,94.826,95.398,88.548,87.065,85.762,85.004,83.905,81.694,77.103,72.461,70.295,69.116,68.269,..
Guatemala,GTM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,..,..
Guatemala,GTM,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..,..,43,42,45,44,48,21,37,16,47,50,66,63,66,75,71,77,66,73,78,77,81,77,82,84,87,87,89,85,95,92,94,88,96,96,74,70,83,91,85,88,90,80,81,83,..
Guatemala,GTM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87,89,85,95,92,94,88,96,96,74,70,83,91,85,88,90,80,81,83,..
Guatemala,GTM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,23,8,12,9,24,23,55,24,55,60,68,49,59,71,66,83,69,74,79,83,86,91,92,94,95,93,95,86,96,92,93,89,93,91,68,79,89,94,89,90,89,88,86,88,..
Guatemala,GTM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.39686108,6.07023716,6.01301289,6.15306854,6.26182795,6.14826393,6.36362219,6.1918335,6.08129978,6.33938646,6.1247797,5.96306896,6.07316971,5.77188921,5.8885684,6.00602007,6.07008219,6.13563824,6.10662699,6.17443275,6.45951891,6.97680426,7.44098806,..,..
Guatemala,GTM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.61930084,100.0203934,107.6204224,113.3828507,122.1627197,132.4190674,149.0426636,158.8939514,175.6725464,169.3755951,175.3131867,191.2473297,200.8488007,198.7929688,217.2376404,233.8447876,246.4538269,265.3659363,265.8182068,278.5902405,289.2164002,341.1486511,396.0799866,..,..
Guatemala,GTM,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.3973417,51.3577408,51.3016219,51.25107974,51.25489136,51.24392159,51.18017249,51.24999507,50.74301463,50.13552691,49.23029255,48.32504205,47.35698245,47.95855719,49.81341789,51.64037668,52.0037969,52.39899013,52.67617638,53.03416658,56.99313562,52.75566818,56.47752836,59.27249878,60.32182569,62.35328001,59.54313475,59.41916075,63.43920035,58.77939334,53.81312374,56.07157487,60.45915927,..
Guatemala,GTM,Urban population,SP.URB.TOTL,2275291,2344832,2417340,2498698,2583609,2672038,2762828,2850483,2945227,3053875,3167116,3282725,3401725,3526487,3655980,3789683,3924436,4061723,4204026,4350939,4502035,4655587,4812482,4974631,5139763,5302752,5466196,5634193,5801719,5970299,6139799,6310777,6485811,6661989,6838278,7018489,7203913,7393927,7587650,7783467,7981240,8186277,8396337,8600396,8798025,8997343,9194415,9399763,9623926,..
Guatemala,GTM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,2.15,2.27,..,..,..,..,2.4,..,1.94,..,..,..,..,..,..,..,..,..,..,..,..,2.254,2.807,2.971,..,1.902,..,..,..,3.497,4.126,2.765,3.017,2.717,2.506,2.583,2.462,2.283,2.193,..,2.174,3.051,2.344,..
Guatemala,GTM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,80,80,80,80,80,80,80,80,81,81,81,81,81,81,81,82,82,82,82,62,68,87,80,..
Guatemala,GTM,Trade (% of GDP),NE.TRD.GNFS.ZS,45.25631531,49.15584042,50.7125262,48.73818078,47.19960458,47.10548695,40.69125737,33.47481818,27.546959,28.1531148,24.93224559,30.64401925,38.14296343,38.03991399,39.78154615,45.86948547,39.52025622,45.36224907,43.77892815,42.3708927,44.68943034,40.39295296,41.55195116,44.42373996,46.36050685,49.1455879,70.66903318,67.10481152,67.00233919,70.21487236,67.10369961,67.91192374,69.00136431,65.17873052,58.04068697,63.12519257,65.04705104,61.95941934,56.68522075,55.08327928,49.89345332,46.37273752,46.0694204,47.01168207,45.51674275,41.14076165,49.24786942,54.43283808,48.18845182,..
Guatemala,GTM,Surface area (sq. km),AG.SRF.TOTL.K2,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,..,..
Guatemala,GTM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.469,24.531,25.227,26.085,27.07,27.862,25.111,22.909,27.654,26.901,26.664,27.421,27.263,27.79,28.185,30.466,26.139,29.552,23.824,23.87
Guatemala,GTM,"School enrollment, primary (% net)",SE.PRM.NENR,50.10291,..,..,52.317,52.81906,54.64924,57.53732,54.64903,58.17684,..,..,..,..,..,..,..,..,..,..,..,..,..,71.03313,..,79.58983,82.35574,82.77562,84.78575,..,89.31913,90.80877,92.28846,93.29561,93.686,96.29742,95.20853,92.72544,89.87772,87.41445,85.56198,85.21609,84.59497,85.58408,86.88631,..,..,..,..,..,..
Guatemala,GTM,Rural population,SP.RUR.TOTL,3853440,3917572,3984175,4062836,4144188,4228174,4312820,4389758,4474415,4576807,4682577,4788093,4894760,5005612,5119566,5235090,5348148,5460543,5575735,5692779,5810961,5927939,6045272,6164514,6283202,6394840,6503226,6612722,6724123,6837103,6947830,7056682,7166229,7273185,7377333,7481623,7588213,7695720,7799687,7898258,7990503,8082483,8171020,8245289,8305778,8359982,8404235,8448114,8500912,..
Guatemala,GTM,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.126488209,..,-1.041270375,..,-0.8857916,..,-0.990891993,-1.100940704,-1.062098503,-1.048306942,-1.097761035,-1.121048689,-1.122285604,-1.013138294,-0.944123864,-1.031414747,-1.083919644,-1.094258666,-0.956323862,-0.954106927,-1.032064795,-1.077288628,-1.075736046,-1.100427151,-1.10039258,-1.110256553,-1.127463579,-1.07527709,..
Guatemala,GTM,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,903,903,903,903,903,903,..,..,..,885,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.523,58.151,58.704,59.248,59.829,60.388,61.033,61.688,62.408,62.819,63.223,63.651,64.066,64.393,64.782,65.183,65.584,65.908,66.074,66.523,66.919,67.263,67.542,62.432,68.005,68.302,68.491,68.714,68.874,69.05,69.198,69.364,69.539,69.657,69.823,69.77,70.116,70.46,70.765,71.032,71.323,71.615,71.805,72.001,72.124,70.864,69.492,72.715,72.884,..
Honduras,HND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,119,113.9,108.9,104.1,99.4,94.8,90.5,86.2,82,78.1,74.3,70.7,67.3,64,61,58.1,55.4,52.9,50.6,48.4,46.4,44.4,42.5,64.9,39,37.3,35.7,34.1,32.6,31.1,29.8,28.6,27.5,26.5,25.5,24.6,23.7,22.8,22,21.2,20.5,19.8,19.1,18.4,17.8,17.2,16.6,16,15.5,..
Honduras,HND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,147.931,145.876,143.785,141.399,141.376,139.724,138.044,137.07,135.53,133.879,132.644,130.741,129.445,129.026,129.437,130.367,130.806,132.499,134.369,134.451,134.829,134.466,132.622,131.653,129.862,127.991,125.721,122.484,119.068,116.242,113.262,109.651,106.793,103.981,101.28,98.337,95.68,93.523,91.134,89.442,88.093,86.927,85.934,85.75,85.131,84.334,83.508,82.781,82.079,..
Honduras,HND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.5,0.6,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,..,..
Honduras,HND,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..,..,28,34,46,52,41,58,62,58,74,85,84,94,93,94,94,94,94,95,97,95,94,96,95,92,94,98,95,94,93,97,97,97,98,99,99,98,95,90,91,88,80,77,78,73,..
Honduras,HND,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93,95,94,91,93,97,94,93,92,97,97,97,98,99,99,98,95,90,91,88,80,77,78,73,..
Honduras,HND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,31,34,48,49,44,53,60,57,76,94,90,86,89,94,93,89,91,89,98,98,98,99,97,95,92,96,95,94,93,98,98,97,97,97,97,98,98,98,91,89,82,81,77,77,..
Honduras,HND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.26817989,5.92998314,6.2445755,6.89004707,6.85484362,7.50086403,7.86318684,8.08494949,8.60362625,8.99592495,8.72536373,8.79187012,8.65655136,8.47723007,7.91455746,7.4837904,7.709445,7.00668859,7.22820663,7.28237152,9.03509808,9.16101742,8.28209972,..,..
Honduras,HND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.48374939,67.13735199,70.72001648,79.65468597,83.29620361,97.86359406,112.1170731,127.5591965,149.0570679,160.2314453,165.199707,182.3137207,184.0415497,176.421875,172.528183,169.9719849,177.8835144,169.0719452,178.1494751,183.750061,212.7419281,253.6334992,251.0440521,..,..
Honduras,HND,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.77097769,47.70991948,47.6484438,47.61083479,47.58128862,47.54609929,47.50916064,47.41860725,47.40913699,47.41419355,47.30024867,47.27015874,47.57428963,47.7530587,47.69624039,48.00029176,49.23647765,49.46939002,47.34117131,44.56869342,47.10002303,43.10911881,44.49068652,49.66973273,48.57876779,51.74997256,47.61312873,47.94471406,48.38292133,53.51208816,53.38666984,53.76083221,54.34873844,..
Honduras,HND,Urban population,SP.URB.TOTL,1025347,1075739,1128353,1183164,1240264,1299665,1361334,1425300,1491674,1560454,1631413,1704774,1780738,1858638,1935234,2015105,2098347,2184903,2274673,2367886,2464658,2564796,2668040,2771018,2877136,2990124,3106244,3234202,3365038,3498189,3633359,3770607,3909956,4051645,4195276,4340636,4487479,4636595,4787587,4940670,5095759,5253332,5413175,5575544,5740459,5905721,6069175,6236468,6409478,..
Honduras,HND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,7.3,..,..,..,12.12,11.4,..,..,4.78,4.58,3.06,..,..,3.24,4.37,3.32,4.02,3.85,..,4,4.02,5.3,5.99,4.909,3.575,3.211,3.156,3.292,4.119,4.475,3.755,5.646,7.078,6.147,6.727,5.528,5.648,5.698,10.983,8.506,8.774,6.071,..
Honduras,HND,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,80,80,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,78,60,65,70,80,..
Honduras,HND,Trade (% of GDP),NE.TRD.GNFS.ZS,70.37366548,71.88427566,74.09404834,70.89331597,74.6979949,78.39572748,72.11479327,55.3102231,56.66680719,58.23759584,56.53454503,54.70311779,48.71956822,55.24530876,63.77734106,71.00806828,74.6467338,76.25625026,84.35248244,100.3178253,102.4488824,115.4508476,118.848359,122.0504682,120.1260891,120.3921646,115.9430717,117.9974545,122.2482772,135.4617587,136.489768,133.1318351,135.0706349,135.7489552,96.90500602,109.4418382,122.2169026,121.1882158,116.3060492,112.9750973,107.2644054,99.81571695,101.8131111,103.5511622,99.45997799,88.00085638,103.3726435,112.6985249,97.95347847,..
Honduras,HND,Surface area (sq. km),AG.SRF.TOTL.K2,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,..,..
Honduras,HND,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.019,26.837,27.581,25.887,26.62,26.206,27.552,28.668,26.81,28.675,26.957,27.817,27.716,26.622,26.795,32.252,30.877,31.232,30.39,30.328
Honduras,HND,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,71.81882,75.19104,75.63177,..,85.80698,87.31887,88.30769,..,88.13968,..,..,..,..,86.26625,..,87.56326,..,..,..,..,..,..,85.74906,..,..,85.74802,85.2252,82.83074,86.78015,81.51275,84.95118,84.14619,84.76193,85.94403,82.9426,79.47982,79.18979,77.96419,79.58265,80.09489,..,..,..,..,..,..,..
Honduras,HND,Rural population,SP.RUR.TOTL,2167887,2218718,2270302,2322299,2374717,2427508,2480444,2533428,2586500,2639396,2691929,2744125,2796172,2849039,2906604,2965383,3025445,3086528,3148576,3211356,3274979,3339158,3403414,3463413,3523327,3587649,3651749,3704657,3754175,3800805,3844996,3886225,3924842,3960942,3994623,4025242,4053104,4078481,4101691,4122452,4141546,4159048,4174962,4189666,4203174,4213919,4220702,4227404,4235373,..
Honduras,HND,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.929349244,..,-0.885578394,..,-0.998041213,..,-0.879591942,-0.936451733,-0.850290716,-0.77110076,-0.988683164,-0.928942919,-0.971363068,-0.895501971,-0.875314057,-0.905360878,-1.146425009,-1.1730299,-0.94330734,-0.942611635,-1.136926413,-1.060413837,-1.057194591,-1.041498184,-1.010333419,-1.087973833,-1.017541647,-1.095008135,..
Honduras,HND,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.883,62.475,62.988,63.435,63.862,64.282,64.722,65.256,65.756,66.215,66.775,67.377,67.904,68.299,68.621,69.034,69.368,69.663,69.961,70.302,70.703,71.088,71.472,71.792,72.203,72.562,72.912,73.106,73.308,73.432,73.627,73.746,73.796,73.695,73.628,73.718,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069,..
